Timestamp,Ax,Ay,Az,Rx,Ry,Rz,Temp,Pressure,Mx,My,Mz,Gx,Gy,Gz
3349093,0.231312,-0.771528,0.057584,2.3275,188.824997,114.852501,32.279999,899.150024,-0.5655,-0.03,-0.1755,-0.500000,-0.400000,-0.800000
3349124,0.257176,-0.716384,-0.011224,14.07,257.109985,110.985001,32.330002,898.390015,-0.5535,-0.027,-0.159,-0.100000,-0.700000, 0.000000
3349154,0.173728,-0.820816,-0.108336,15.1025,311.272491,111.807503,32.25,898.02002,-0.546,-0.021,-0.117, 0.000000,-0.300000,-0.500000
3349184,0.276696,-0.925736,-0.162504,12.1275,363.265015,112.402496,32.25,900.359985,-0.552,-0.006,-0.102,-0.400000, 0.000000,-0.100000
3349214,0.266936,-1.000888,-0.215696,0.455,407.399994,108.639999,32.360001,899.52002,-0.54,0.0105,-0.063,-0.300000,-0.700000,-0.500000
3349244,0.267912,-0.97844,-0.271816,-13.0375,435.609985,102.042503,32.25,899.090027,-0.543,0.048,-0.042,-0.400000, 0.200000,-0.100000
3349274,0.289872,-1.279536,-0.282064,-29.8025,458.622498,96.302498,32.279999,899.150024,-0.5355,0.0735,-0.024,-0.600000, 0.100000,-0.100000
3349304,0.272304,-1.198528,-0.335744,-47.6525,478.047485,88.252502,32.27,898.27002,-0.5325,0.138,-0.027, 0.300000, 0.100000, 0.400000
3349334,0.30012,-1.361032,-0.341112,-69.334999,497.035004,74.305,32.27,899.969971,-0.5295,0.1665,-0.036,-1.000000, 0.200000,-0.800000
3349364,0.359656,-1.342,-0.30012,-83.860001,510.125,54.477501,32.330002,900.309998,-0.5145,0.24,-0.078,-1.200000,-0.800000,-0.300000
3349394,0.330864,-0.765184,-0.31232,-89.845001,525.280029,29.155001,32.220001,898.809998,-0.504,0.2655,-0.114, 0.100000,-0.100000,-0.200000
3349425,0.371856,-0.969656,-0.21716,-84.577499,549.325012,0.56,32.299999,900.030029,-0.492,0.3375,-0.21, 0.400000,-0.500000, 0.100000
3349455,0.347456,-0.940376,-0.183488,-70.682503,573.335022,-17.1675,32.330002,899.880005,-0.489,0.3585,-0.282, 0.800000,-0.800000, 0.100000
3349485,0.299144,-0.898896,-0.216672,-52.1675,573.369995,-25.129999,32.220001,900.940002,-0.465,0.393,-0.4215,-0.400000,-0.300000, 0.000000
3349515,0.22692,-1.240984,-0.300608,-36.470001,573.369995,-19.3025,32.25,899.940002,-0.4545,0.39,-0.519,-0.400000, 0.900000, 0.000000
3349545,0.3294,-1.432768,-0.410896,-33.459999,573.369995,0.665,32.299999,900.25,-0.4335,0.3465,-0.6825,-0.300000,-0.600000,-0.400000
3349575,-0.05856,-1.289784,-0.565104,-54.7225,573.369995,0.98,32.299999,899.820007,-0.4365,0.3135,-0.7425, 0.400000,-0.100000,-0.300000
3349605,-0.074664,-1.247328,-0.45628,-86.449997,571.462524,-13.51,32.27,900.400024,-0.4395,0.2085,-0.7995,-0.700000, 0.600000,-0.200000
3349635,-0.05368,-1.359568,-0.33184,-98.699997,485.029999,-42.805,32.200001,898.780029,-0.4485,0.159,-0.792, 0.300000, 1.000000, 0.100000
3349665,0.191296,-1.296128,-0.163968,-88.375,422.957489,-74.987503,32.279999,901.070007,-0.4725,0.0945,-0.7395, 0.900000,-0.400000, 0.000000
3349696,-0.033672,-1.021872,-0.088816,-71.732498,423.237488,-88.514999,32.240002,900.119995,-0.4935,0.072,-0.7095, 0.200000,-0.400000,-0.400000
3349726,-0.05856,-0.713944,-0.177632,-52.202499,435.977509,-92.364998,32.25,900.150024,-0.5235,0.0225,-0.6465, 0.000000, 0.600000, 0.500000
3349756,-0.028304,-0.6344,-0.177632,-34.177502,438.934998,-95.514999,32.220001,901.150024,-0.5295,0.003,-0.6165,-0.400000, 0.500000, 0.800000
3349786,0.069296,-0.837896,-0.016104,-8.9775,443.327515,-97.457497,32.299999,901.099976,-0.555,-0.006,-0.546, 0.500000, 0.500000,-0.700000
3349816,0.077104,-1.180472,-0.008784,26.547501,439.162506,-102.917503,32.200001,901.76001,-0.5625,-0.0225,-0.495,-1.100000,-0.100000, 0.500000
3349846,0.176656,-1.191696,-0.046848,65.222504,437.587494,-99.3125,32.330002,901.159973,-0.5775,-0.0075,-0.438, 0.700000, 0.200000,-0.400000
3349876,0.072712,-1.160952,-0.141032,97.684998,433.877502,-87.745003,32.169998,901.909973,-0.588,0.0075,-0.4215,-0.500000,-0.300000,-0.400000
3349906,0.114192,-1.229272,-0.15372,124.845001,428.907501,-64.224998,32.220001,902.0,-0.606,0.009,-0.402,-0.300000, 0.000000, 0.600000
3349936,0.081008,-1.337608,-0.151768,138.179993,423.184998,-37.2575,32.139999,900.780029,-0.6,0.015,-0.39,      NaN,      NaN,      NaN
3349966,0.07564,-1.324432,-0.172752,141.539993,408.747498,-8.05,32.189999,900.450012,-0.6045,0.0165,-0.3945, 0.600000,-0.100000, 0.700000
3349997,-0.020496,-1.471808,-0.216184,134.137497,367.11499,14.595,32.279999,901.48999,-0.6045,0.021,-0.3885,-1.000000, 0.300000,-0.400000
3350027,-0.110776,-1.348832,-0.120048,110.32,258.282501,23.9575,32.25,901.219971,-0.6075,0.018,-0.3975, 0.500000, 0.300000,-0.400000
3350057,-0.01464,-1.323944,-0.121512,89.722504,162.365005,20.807501,32.200001,900.27002,-0.6105,0.006,-0.3975,-0.100000,-0.200000, 0.400000
3350087,-0.138104,-1.371768,-0.069784,74.637497,52.482498,0.56,32.200001,901.330017,-0.6015,0.012,-0.4095,-0.800000,-1.400000, 0.500000
3350117,0.014152,-1.322968,0.00244,61.232498,-83.037498,-34.685001,32.25,902.48999,-0.597,0.012,-0.426,-1.000000, 0.800000, 0.700000
3350147,0.055144,-1.09068,0.046848,53.182499,-161.839996,-60.357498,32.25,901.219971,-0.597,0.0255,-0.462, 0.700000,-0.400000,-0.600000
3350177,-0.038552,-1.076528,0.057584,40.302502,-217.857498,-83.894997,32.200001,900.700012,-0.603,0.027,-0.4815, 0.600000, 0.000000, 0.200000
3350207,0.090768,-0.923784,0.01464,20.754999,-261.362488,-101.0625,32.25,901.0,-0.6015,0.066,-0.507, 0.300000, 0.000000, 0.600000
3350237,0.048312,-1.226344,-0.083448,-11.865,-311.290009,-113.2425,32.380001,901.900024,-0.6045,0.0825,-0.531, 0.000000, 1.200000,-0.300000
3350267,0.125904,-1.098976,-0.033672,-48.544998,-325.587494,-104.877502,32.25,901.640015,-0.6075,0.1275,-0.531,-1.000000,-0.400000,-0.500000
3350298,0.133224,-0.975024,0.074664,-81.182503,-292.652496,-86.2575,32.32,901.97998,-0.6195,0.147,-0.5235, 0.900000, 0.000000, 1.500000
3350328,0.2074,-0.83204,-0.075152,-100.099998,-244.509995,-62.912498,32.27,901.669983,-0.615,0.168,-0.483, 0.000000,-0.300000,-0.600000
3350358,0.216184,-0.72224,-0.076616,-112.332497,-218.977493,-42.244999,32.279999,902.559998,-0.624,0.1905,-0.453, 0.700000, 0.100000,-0.500000
3350388,0.149816,-0.71492,-0.047336,-117.722504,-213.009995,-29.715,32.360001,901.650024,-0.627,0.1965,-0.4005, 0.400000, 0.100000,-0.300000
3350418,0.282064,-0.664168,-0.054168,-118.650002,-210.279999,-17.955,32.299999,901.52002,-0.633,0.1905,-0.3405,-0.400000,-0.300000, 0.300000
3350448,0.212768,-0.73688,-0.119072,-118.370003,-208.774994,-9.9575,32.299999,901.73999,-0.627,0.1845,-0.312, 0.200000, 0.500000,-0.500000
3350478,0.010736,-1.240984,-0.47336,-104.6325,-175.244995,4.445,32.32,902.409973,-0.6225,0.1725,-0.2625,-0.200000, 0.400000,-0.200000
3350508,0.214232,-1.124352,-0.098088,-77.209999,-124.162498,20.23,32.25,902.070007,-0.624,0.1605,-0.2445, 0.000000, 0.200000, 0.400000
3350538,0.312808,-0.870592,-0.164944,-61.6175,-94.097504,22.032499,32.279999,902.340027,-0.624,0.1425,-0.2115, 0.300000,-0.100000, 0.000000
3350568,0.212768,-1.017968,-0.111752,-52.5,-72.432503,24.184999,32.220001,902.0,-0.621,0.144,-0.2055, 0.400000,-0.500000,-1.000000
3350599,0.150792,-1.152168,-0.042944,-44.1175,-41.002499,31.8675,32.299999,902.799988,-0.621,0.129,-0.186, 0.300000, 0.300000,-0.100000
3350629,0.19276,-0.84912,-0.126392,-40.424999,-13.44,40.634998,32.189999,902.789978,-0.609,0.1155,-0.1725, 0.800000,-0.600000, 0.400000
3350659,0.146888,-0.588528,-0.22936,-41.6675,0.6475,44.432499,32.27,902.530029,-0.6015,0.1155,-0.1575, 0.900000,-0.200000, 0.000000
3350689,0.055144,-0.479704,-0.2928,-44.642502,10.395,46.200001,32.279999,902.559998,-0.5985,0.0915,-0.147, 0.200000,-0.700000, 0.300000
3350719,0.049776,-0.63196,-0.071248,-43.889999,33.950001,51.817501,32.240002,901.820007,-0.5925,0.093,-0.135,-0.200000, 0.800000, 0.800000
3350749,0.026352,-0.512888,-0.210328,-39.112499,59.0275,57.75,32.200001,901.549988,-0.594,0.084,-0.129,-0.100000, 0.800000, 0.400000
3350779,0.101504,-0.356728,-0.282552,-39.165001,75.285004,58.922501,32.25,903.130005,-0.585,0.0765,-0.1215, 0.000000,-0.500000, 0.500000
3350809,0.020008,-1.585512,0.128832,-28.0,111.089996,65.135002,32.200001,903.039978,-0.585,0.0765,-0.105,-0.300000,-0.300000, 0.700000
3350839,0.164944,-1.048712,-0.073688,-9.3275,158.217499,74.095001,32.27,903.380005,-0.5775,0.0855,-0.09,-0.100000,-1.400000, 0.400000
3350869,0.179096,-1.084336,-0.177144,-8.6625,180.547501,69.002502,32.27,903.380005,-0.5775,0.078,-0.093,-1.000000,-0.300000, 0.100000
3350900,0.25376,-1.365424,-0.174704,-2.275,206.639999,67.900002,32.299999,902.799988,-0.5775,0.0885,-0.096, 0.100000,-0.500000,-0.100000
3350930,0.266936,-0.974536,-0.214232,10.535,241.919998,68.267502,32.279999,903.409973,-0.576,0.117,-0.0855, 0.000000, 0.800000, 0.100000
3350960,0.240096,-0.792512,-0.245464,10.185,258.825012,68.739998,32.240002,902.890015,-0.5775,0.132,-0.093, 0.400000,-0.500000, 0.100000
3350990,0.262056,-0.762256,-0.203008,7.35,272.877502,71.487503,32.27,901.460022,-0.573,0.1305,-0.108,-0.100000,-0.700000,-0.800000
3351020,0.247904,-0.9638,-0.16592,5.6175,287.350006,75.459999,32.25,903.130005,-0.582,0.1635,-0.12,-0.100000, 0.200000, 0.100000
3351050,0.202032,-1.231224,-0.007808,3.71,298.182495,81.8825,32.240002,903.73999,-0.585,0.174,-0.132,-1.300000, 0.300000, 0.300000
3351080,0.21228,-1.194136,0.00976,1.995,298.654999,87.167503,32.330002,904.140015,-0.5835,0.186,-0.156, 0.300000, 0.100000,-0.700000
3351110,0.09028,-1.259528,0.02928,0.0525,293.649994,97.019997,32.240002,904.380005,-0.597,0.1995,-0.171,-0.100000, 0.400000, 0.400000
3351140,0.059048,-1.216096,0.032208,-1.4875,277.480011,107.607498,32.25,903.559998,-0.6015,0.207,-0.195,-0.300000, 1.200000, 0.200000
3351171,-0.021472,-1.216096,0.00732,-6.755,240.169998,119.910004,32.32,905.390015,-0.606,0.2085,-0.21,-0.500000,-0.300000, 0.400000
3351201,0.005856,-1.525,-0.112728,-16.6425,196.0,124.372498,32.220001,904.77002,-0.6135,0.201,-0.2325, 0.700000,-0.200000, 0.300000
3351231,0.032696,-1.170712,-0.033672,-30.6075,138.442505,120.627502,32.200001,904.309998,-0.6225,0.189,-0.234, 0.700000,-0.400000, 0.100000
3351261,-0.032696,-1.284416,-0.059048,-40.845001,74.672501,111.264999,32.240002,904.380005,-0.6165,0.18,-0.2355, 0.600000, 0.500000,-0.900000
3351291,0.020496,-1.059448,-0.0366,-52.605,3.2725,96.599998,32.240002,905.02002,-0.621,0.165,-0.2265, 1.000000, 0.700000, 0.100000
3351321,0.050752,-1.16632,-0.030744,-53.549999,-44.205002,85.347504,32.27,904.440002,-0.6255,0.1335,-0.21,-0.300000,-0.300000,-0.600000
3351351,0.047824,-1.287344,0.015128,-51.59,-100.099998,70.07,32.299999,905.140015,-0.621,0.129,-0.192, 0.000000, 1.000000,-0.200000
3351381,0.092232,-1.488888,-0.066856,-47.564999,-158.777496,49.419998,32.220001,905.840027,-0.603,0.1035,-0.174, 0.400000,-0.600000, 0.100000
3351411,0.112728,-1.252696,-0.061488,-40.424999,-215.932495,37.310001,32.150002,904.650024,-0.6045,0.087,-0.1695,-0.300000,-0.100000, 0.100000
3351441,0.11224,-1.406904,-0.08052,-40.529999,-231.612503,30.2225,32.25,905.469971,-0.597,0.06,-0.165, 0.700000, 0.900000, 0.000000
3351472,0.128832,-1.558672,-0.04392,-42.384998,-238.577499,24.762501,32.220001,904.77002,-0.5895,0.045,-0.156,-0.300000,-0.300000, 0.000000
3351502,0.162992,-1.333704,-0.005368,-42.035,-237.755005,15.995,32.279999,905.109985,-0.5895,0.0045,-0.168,-0.100000, 0.000000, 0.400000
3351532,0.210328,-1.37128,-0.027816,-41.702499,-225.75,7.0525,32.27,905.719971,-0.567,-0.0195,-0.18, 0.000000,-0.400000, 0.600000
3351562,0.142008,-1.248304,-0.050752,-44.240002,-209.054993,-4.9525,32.279999,904.469971,-0.567,-0.021,-0.1965,-0.600000,-0.200000,-0.500000
3351592,0.177144,-1.330288,0.011712,-48.860001,-204.277496,-17.342501,32.32,907.090027,-0.5625,-0.0375,-0.2115,-0.700000,-0.600000, 0.600000
3351622,0.213256,-1.397632,-0.10492,-55.002499,-194.302505,-29.137501,32.380001,905.299988,-0.561,-0.0465,-0.2145, 0.300000, 0.100000, 0.600000
3351652,0.131272,-1.364448,0.005368,-60.689999,-182.350006,-38.325001,32.189999,904.710022,-0.552,-0.0495,-0.237, 0.400000, 0.600000, 0.000000
3351682,0.212768,-1.1468,-0.03416,-65.379997,-160.5625,-46.235001,32.240002,905.440002,-0.5565,-0.0465,-0.2445, 0.500000, 0.600000, 0.500000
3351712,0.179584,-0.974536,-0.0122,-68.529999,-141.452499,-51.869999,32.240002,905.22998,-0.549,-0.054,-0.2475, 0.300000, 0.600000,-0.500000
3351742,0.240584,-1.258064,0.052216,-67.724998,-113.959999,-58.275002,32.189999,905.130005,-0.5625,-0.048,-0.2475, 0.100000, 0.000000,-0.100000
3351773,0.203984,-0.986248,0.031232,-63.192501,-84.717499,-66.360001,32.299999,905.570007,-0.5625,-0.0525,-0.2445, 1.000000,-0.300000, 0.400000
3351803,0.184464,-1.191696,0.086864,-56.4025,-59.9025,-75.6875,32.240002,905.440002,-0.5685,-0.0405,-0.2415, 0.900000, 0.400000,-0.600000
3351833,0.190808,-1.321992,0.108824,-45.185001,-32.514999,-80.57,32.299999,906.0,-0.5715,-0.03,-0.243,-0.800000, 0.000000,-0.600000
3351863,0.12688,-1.1224,0.137128,-27.4925,5.565,-84.4375,32.200001,905.380005,-0.585,-0.027,-0.222,-0.300000, 1.000000, 0.000000
3351893,0.047824,-0.98576,0.133224,-9.3975,26.1975,-84.805,32.200001,905.590027,-0.5895,-0.003,-0.216, 0.200000,-0.300000, 0.200000
3351923,0.068808,-0.97112,0.218624,12.95,42.612499,-78.610001,32.25,905.26001,-0.5985,0.0045,-0.2265, 0.600000, 0.300000,-0.400000
3351953,-0.049776,-0.835456,0.135176,35.157501,68.652496,-68.074997,32.240002,904.169983,-0.6075,0.024,-0.2235, 0.900000, 0.500000,-0.600000
3351983,0.006832,-0.800808,0.161528,58.9575,112.227501,-48.02,32.25,906.330017,-0.6045,0.03,-0.234, 0.200000,-0.200000, 0.800000
3352013,0.000488,-1.001376,0.132736,79.677498,156.992493,-24.692499,32.25,906.330017,-0.6255,0.048,-0.243, 0.700000, 0.800000, 0.500000
3352043,0.050752,-0.899872,0.05856,96.949997,195.964996,4.48,32.27,906.570007,-0.624,0.06,-0.252, 0.700000, 0.500000, 0.400000
3352074,0.008784,-1.07116,0.128344,111.772499,227.5,37.310001,32.299999,906.419983,-0.6225,0.075,-0.279,-0.400000,-0.100000,-0.700000
3352104,-0.013664,-1.35176,0.073688,112.769997,245.367493,68.845001,32.25,906.539978,-0.633,0.0705,-0.294,      NaN,      NaN,      NaN
3352134,0.064904,-1.5128,0.008784,111.247498,246.347504,97.440002,32.349998,905.659973,-0.6285,0.0675,-0.309,-0.800000,-0.600000, 0.000000
3352164,0.035624,-1.824632,0.055632,103.565002,236.214996,118.264999,32.27,906.570007,-0.633,0.057,-0.3315,-0.300000, 0.500000, 0.400000
3352194,0.094672,-1.639192,0.048312,93.589996,215.407501,126.052498,32.240002,906.289978,-0.615,0.0435,-0.3435,-0.500000, 0.600000,-0.800000
3352224,0.193736,-1.572824,0.138592,86.222504,203.070007,121.082497,32.220001,907.330017,-0.612,0.0315,-0.354, 0.500000, 0.500000, 0.500000
3352254,0.172752,-1.317112,0.152744,82.792503,192.622498,109.567497,32.279999,907.450012,-0.606,0.0,-0.3555,-0.800000, 0.900000,-0.400000
3352284,0.14396,-1.109712,0.111752,81.794998,175.682495,92.627502,32.25,905.26001,-0.597,-0.018,-0.354, 0.000000, 0.100000, 0.400000
3352314,0.056608,-0.891576,0.144448,81.987503,139.527496,73.605003,32.25,906.960022,-0.5895,-0.024,-0.354, 0.000000, 0.800000,-0.200000
3352344,-0.05368,-0.93452,0.20008,87.272499,87.237503,55.5975,32.220001,906.47998,-0.579,-0.0345,-0.3555,-0.100000,-0.700000, 0.100000
3352375,-0.179584,-0.682224,0.179096,99.767502,2.7825,28.77,32.279999,905.75,-0.5715,-0.042,-0.381, 0.900000, 0.800000, 0.200000
3352405,-0.181536,-0.585112,0.157136,116.269997,-100.537498,12.705,32.25,906.75,-0.567,-0.0405,-0.4005, 0.100000,-0.600000, 0.400000
3352435,-0.13664,-0.770064,0.10492,124.162498,-206.360001,-17.605,32.27,905.929993,-0.5625,-0.0345,-0.462, 0.400000, 0.100000, 0.400000
3352465,-0.074664,-0.66368,0.115656,122.482498,-290.587494,-46.672501,32.25,906.109985,-0.5565,-0.03,-0.5025,-0.400000, 0.800000,-0.400000
3352495,0.045384,-0.56608,0.203984,108.482498,-326.497498,-72.904999,32.279999,907.450012,-0.534,0.009,-0.588, 1.300000,-1.100000,-0.800000
3352525,0.06832,-0.365512,0.16592,89.512497,-347.392487,-94.675003,32.220001,907.109985,-0.5355,0.0285,-0.627,-0.300000,-0.400000,-0.500000
3352555,-0.09272,-0.650016,0.121512,64.855003,-352.502502,-106.294998,32.32,907.940002,-0.5235,0.093,-0.6975, 0.600000, 0.000000, 0.300000
3352585,1.032608,-0.813984,-0.14152,35.017502,-319.042511,-92.190002,32.25,907.390015,-0.522,0.129,-0.7125, 0.600000,-2.100000, 0.400000
3352615,0.533872,-0.669048,0.411384,-24.184999,-174.527496,-55.474998,32.200001,906.440002,-0.522,0.1875,-0.711, 0.200000, 0.300000,-1.000000
3352645,0.736392,-0.547536,0.476288,-34.860001,-69.019997,-38.220001,32.27,906.359985,-0.5235,0.2025,-0.702,-0.100000, 0.700000,-0.300000
3352676,0.160064,-0.512888,0.396256,-41.6325,44.432499,-15.19,32.220001,906.690002,-0.531,0.2115,-0.687,-0.500000, 0.700000, 0.400000
3352706,0.122976,-0.349896,0.183976,-44.922501,119.699997,1.8725,32.220001,906.690002,-0.537,0.207,-0.675,-0.600000, 1.000000, 0.400000
3352736,0.268888,-0.350872,0.0976,-56.717499,141.137497,7.8925,32.220001,906.690002,-0.54,0.186,-0.672,-0.600000, 0.000000, 0.500000
3352766,0.221552,-0.35136,0.088816,-69.544998,123.339996,4.4975,32.279999,907.23999,-0.5625,0.174,-0.6675,-0.600000,-0.600000, 0.300000
3352796,0.213744,-0.4636,0.206424,-78.347504,89.197502,-3.535,32.25,908.030029,-0.5625,0.165,-0.648,-0.300000,-0.400000,-0.600000
3352826,0.127856,-0.555832,0.060512,-87.657501,40.127499,-12.7575,32.25,907.179993,-0.5745,0.1545,-0.6195,-0.600000,-0.100000, 0.000000
3352856,0.416752,-0.609512,0.18788,-96.635002,-14.14,-15.5575,32.240002,908.419983,-0.576,0.1635,-0.612, 0.500000,-0.100000, 0.200000
3352886,0.223016,-0.606584,0.376248,-99.68,-52.552502,-26.565001,32.349998,907.369995,-0.597,0.162,-0.57, 0.300000, 0.300000, 1.000000
3352916,0.074664,-0.499224,0.200568,-99.557503,-76.195,-34.6325,32.240002,906.51001,-0.5925,0.1665,-0.5535, 0.700000, 0.600000,-0.700000
3352947,0.155672,-0.593896,0.179096,-101.010002,-87.272499,-34.737499,32.32,906.669983,-0.6165,0.1785,-0.522,-0.200000, 0.000000,-0.100000
3352977,0.08784,-0.75152,0.16592,-104.754997,-99.277496,-30.485001,32.240002,907.780029,-0.6165,0.18,-0.492,-0.400000,-0.400000,-0.100000
3353007,0.127856,-1.138504,0.076128,-112.157501,-66.080002,-11.6375,32.27,907.849976,-0.6315,0.1905,-0.45,-1.300000,-0.200000,-0.400000
3353037,0.330864,-1.424472,0.302072,-148.662506,9.8525,30.0825,32.299999,908.549988,-0.636,0.183,-0.4245,-0.600000,-0.500000,-0.700000
3353067,0.32696,-1.706048,0.5612,-169.154999,70.402496,40.18,32.27,907.419983,-0.6405,0.1785,-0.3705,-1.400000,-0.400000,-0.100000
3353097,0.502152,-1.957368,0.24644,-190.977493,77.017502,53.182499,32.200001,908.570007,-0.6375,0.1695,-0.3345,-1.000000, 1.200000,-0.100000
3353127,-0.11468,-1.690432,0.112728,-203.104996,53.497501,50.662498,32.27,907.640015,-0.6345,0.156,-0.2775,-0.400000, 0.800000, 1.000000
3353157,0.076616,-1.616744,-0.610976,-198.887497,22.137501,42.805,32.200001,908.359985,-0.627,0.141,-0.234, 0.400000, 0.300000,-1.500000
3353187,-0.013664,-1.511824,0.04148,-192.482498,10.5,35.560001,32.299999,909.400024,-0.612,0.126,-0.1635, 0.400000, 0.000000,-0.500000
3353217,0.32452,-1.616256,0.179584,-179.725006,14.91,28.997499,32.240002,907.359985,-0.603,0.1125,-0.135, 0.400000, 0.900000,-0.200000
3353248,0.232776,-1.524024,0.185928,-156.817505,43.872501,22.4,32.200001,908.789978,-0.5775,0.1185,-0.1005,-0.600000,-0.600000, 0.300000
3353278,0.216184,-1.505968,0.2196,-130.619995,78.959999,16.17,32.220001,907.969971,-0.5595,0.117,-0.0585, 0.800000, 0.400000,-0.200000
3353308,0.177144,-1.633336,0.264008,-99.190002,117.705002,12.495,32.189999,907.900024,-0.5385,0.1275,-0.027,-0.600000, 0.600000, 0.400000
3353338,0.136152,-1.659688,0.225456,-62.439999,160.649994,16.6775,32.220001,908.179993,-0.5235,0.135,-0.0165,-0.200000, 0.100000, 0.300000
3353368,0.102968,-1.18096,0.113216,-29.959999,188.789993,28.997499,32.150002,908.049988,-0.5235,0.1545,-0.009, 0.400000,-0.600000, 0.500000
3353398,0.134688,-0.814472,0.028304,-13.615,186.917496,39.41,32.220001,909.23999,-0.5055,0.168,-0.012, 0.800000, 0.700000,-0.700000
3353428,-0.012688,-0.66124,-0.05856,-6.7725,154.210007,46.025002,32.200001,908.359985,-0.522,0.192,-0.021,-0.300000, 0.000000, 0.300000
3353458,-0.00976,-1.294176,-0.033184,-11.69,102.672501,61.389999,32.240002,910.130005,-0.5115,0.192,-0.0405, 0.400000,-0.200000,-0.900000
3353488,0.075152,-1.327848,-0.218624,-29.469999,97.334999,75.232498,32.240002,909.700012,-0.516,0.2055,-0.048,-0.400000, 0.500000,-0.300000
3353518,0.059536,-1.30052,-0.179584,-49.490002,103.6875,86.275002,32.200001,909.210022,-0.519,0.2025,-0.0405,-0.700000, 0.500000,-0.600000
3353549,0.077592,-1.308816,-0.140056,-67.269997,107.1875,92.767502,32.279999,909.580017,-0.516,0.2085,-0.0495, 0.600000,-0.200000,-0.800000
3353579,0.08784,-0.9516,-0.10736,-83.790001,106.154999,97.002502,32.200001,910.059998,-0.5265,0.2085,-0.048,-0.800000, 0.500000,-0.500000
3353609,0.12444,-1.042856,-0.076128,-92.172501,107.782501,96.897499,32.169998,910.0,-0.5115,0.2025,-0.0375, 0.500000,-0.400000, 0.500000
3353639,0.177144,-1.100928,-0.060512,-96.074997,117.495003,93.397499,32.330002,910.099976,-0.5025,0.213,-0.039,-0.100000, 0.000000, 0.500000
3353669,0.203008,-0.991616,-0.028792,-96.652496,133.507507,87.114998,32.299999,908.549988,-0.4935,0.21,-0.0225, 0.500000,-0.300000, 0.300000
3353699,0.196664,-0.970632,0.05368,-92.364998,151.934998,77.105003,32.299999,910.469971,-0.4845,0.213,-0.0165, 0.700000,-0.400000,-0.400000
3353729,0.228384,-1.514264,0.2074,-75.25,174.929993,65.782501,32.330002,909.890015,-0.4695,0.2295,-0.021,-0.400000, 0.200000, 0.600000
