timestamp,Datetime,Lon,Lat,height,accuracy_horiz,accuracy_vertical,VelN,VelE,vel_down,Invalid,fix_valid
1310746,2023-11-12T15:53:30Z,40.388584,-87.513268,216.759003,0.728,1.06,0.041,-0.008,-0.042,0,1
1311847,2023-11-12T15:53:31Z,40.388584,-87.513268,216.748001,0.724,1.055,-0.044,0.027,0.093,0,1
1313544,2023-11-12T15:53:32Z,40.388584,-87.513268,216.712997,0.721,1.048,0.003,-0.015,-0.035,0,1
1314663,2023-11-12T15:53:34Z,40.388584,-87.513268,216.800003,0.725,1.055,-0.017,-0.011,-0.009,0,1
1315678,2023-11-12T15:53:35Z,40.388584,-87.513268,216.785004,0.724,1.054,0.062,0.023,0.098,0,1
1316971,2023-11-12T15:53:36Z,40.388584,-87.513268,216.740005,0.72,1.049,0.013,0.021,0.073,0,1
1319018,2023-11-12T15:53:37Z,40.388584,-87.513268,216.817001,0.715,1.043,0.042,0.012,-0.101,0,1
1320116,2023-11-12T15:53:39Z,40.388584,-87.513268,216.871002,0.721,1.052,0.011,-0.022,0.029,0,1
1321073,2023-11-12T15:53:40Z,40.388584,-87.513268,216.830002,0.719,1.05,0.045,-0.016,0.025,0,1
1322422,2023-11-12T15:53:41Z,40.388584,-87.513268,216.740005,0.716,1.046,-0.043,0.032,0.045,0,1
1324720,2023-11-12T15:53:43Z,40.388584,-87.513268,216.755997,0.71,1.039,-0.007,-0.035,-0.044,0,1
1325599,2023-11-12T15:53:45Z,40.388584,-87.513268,216.748993,0.712,1.039,0.012,-0.027,0,0,1
1326693,2023-11-12T15:53:46Z,40.388584,-87.513268,216.709,0.711,1.038,0.01,-0.033,0.092,0,1
1327804,2023-11-12T15:53:47Z,40.388584,-87.513268,216.707993,0.708,1.034,0.007,-0.002,-0.001,0,1
1329603,2023-11-12T15:53:48Z,40.388584,-87.513268,216.686996,0.705,1.03,-0.02,0.049,0.004,0,1
1330698,2023-11-12T15:53:50Z,40.388584,-87.513268,216.727005,0.715,1.039,-0.014,0.039,0.095,0,1
1331628,2023-11-12T15:53:51Z,40.388584,-87.513268,216.688995,0.719,1.043,0.026,-0.041,0.083,0,1
1332646,2023-11-12T15:53:52Z,40.388584,-87.513268,216.695999,0.72,1.042,0.027,-0.02,0.077,0,1
1333774,2023-11-12T15:53:53Z,40.388584,-87.513268,216.720001,0.718,1.04,-0.019,0.008,-0.04,0,1
1335715,2023-11-12T15:53:54Z,40.388584,-87.513268,216.723999,0.715,1.035,0.026,0.001,0.01,0,1
1336593,2023-11-12T15:53:56Z,40.388584,-87.513268,216.705002,0.719,1.036,-0.024,-0.032,-0.025,0,1
1337692,2023-11-12T15:53:57Z,40.388584,-87.513268,216.694,0.716,1.033,0.044,-0.003,-0.037,0,1
1338809,2023-11-12T15:53:58Z,40.388584,-87.513268,216.690002,0.714,1.03,0.026,-0.03,0.021,0,1
1340666,2023-11-12T15:53:59Z,40.388584,-87.513268,216.630005,0.711,1.026,0.023,0.005,0.057,0,1
1341690,2023-11-12T15:54:1Z,40.388584,-87.513268,216.559006,0.709,1.023,0.035,0.001,-0.019,0,1
1342572,2023-11-12T15:54:2Z,40.388584,-87.513268,216.615997,0.712,1.027,0.038,0.004,0.024,0,1
1343664,2023-11-12T15:54:3Z,40.388584,-87.513268,216.662994,0.714,1.031,-0.011,-0.002,-0.096,0,1
1344795,2023-11-12T15:54:4Z,40.388584,-87.513268,216.768005,0.718,1.037,-0.037,-0.01,-0.155,0,1
1346659,2023-11-12T15:54:5Z,40.388584,-87.513268,216.789001,0.723,1.045,0.034,0.022,0.047,0,1
1347666,2023-11-12T15:54:7Z,40.388584,-87.513268,216.908997,0.746,1.076,-0.053,0.049,-0.108,0,1
1348550,2023-11-12T15:54:8Z,40.388584,-87.513268,216.964005,0.754,1.087,-0.013,-0.023,-0.057,0,1
1349826,2023-11-12T15:54:9Z,40.388584,-87.513268,216.953995,0.753,1.087,0.026,-0.005,0.022,0,1
1351691,2023-11-12T15:54:10Z,40.388584,-87.513268,216.957993,0.751,1.083,-0.002,-0.01,0.066,0,1
1352617,2023-11-12T15:54:12Z,40.388584,-87.513268,216.921005,0.746,1.08,-0.031,-0.101,0.272,0,1
1353577,2023-11-12T15:54:13Z,40.388584,-87.513268,216.912003,0.758,1.096,0.017,0.042,-0.127,0,1
1354741,2023-11-12T15:54:14Z,40.388584,-87.513268,216.957993,0.759,1.099,0.011,-0.049,0,0,1
1355768,2023-11-12T15:54:15Z,40.388588,-87.513268,216.927002,0.755,1.095,-0.011,0.018,-0.048,0,1
1357593,2023-11-12T15:54:16Z,40.388588,-87.513268,216.940002,0.752,1.091,-0.047,0.01,0.011,0,1
1358670,2023-11-12T15:54:18Z,40.388588,-87.513268,217.126007,0.752,1.094,0.046,0.038,-0.113,0,1
1359620,2023-11-12T15:54:19Z,40.388588,-87.513268,217.134995,0.753,1.097,-0.024,-0.007,-0.032,0,1
1360754,2023-11-12T15:54:20Z,40.388588,-87.513268,217.160004,0.751,1.095,-0.013,-0.004,0.036,0,1
1362691,2023-11-12T15:54:21Z,40.388588,-87.513268,217.078995,0.751,1.096,0.037,0.003,0.089,0,1
1363639,2023-11-12T15:54:23Z,40.388588,-87.513268,216.932007,0.756,1.106,0.183,-0.032,0.278,0,1
1364671,2023-11-12T15:54:24Z,40.388592,-87.513268,216.845993,0.776,1.131,-0.051,0.061,-0.026,0,1
1365684,2023-11-12T15:54:25Z,40.388592,-87.513275,216.735001,0.778,1.133,0.085,-0.059,0.127,0,1
1366870,2023-11-12T15:54:26Z,40.388592,-87.513275,216.720993,0.776,1.129,-0.018,-0.016,-0.018,0,1
1369175,2023-11-12T15:54:27Z,40.388592,-87.513275,216.746002,0.77,1.119,0,-0.005,0.016,0,1
1370190,2023-11-12T15:54:29Z,40.388592,-87.513275,216.841003,0.769,1.119,-0.013,0,-0.015,0,1
1371060,2023-11-12T15:54:30Z,40.388592,-87.513275,216.824005,0.769,1.119,0.023,-0.015,0.027,0,1
1372267,2023-11-12T15:54:31Z,40.388592,-87.513275,216.798004,0.767,1.116,-0.055,0.018,0.149,0,1
1374124,2023-11-12T15:54:32Z,40.388592,-87.513275,216.804993,0.763,1.11,-0.019,-0.03,0.019,0,1
1375078,2023-11-12T15:54:34Z,40.388592,-87.513275,216.858002,0.76,1.108,0.072,-0.001,0.022,0,1
1376172,2023-11-12T15:54:35Z,40.388592,-87.513275,216.813995,0.771,1.124,0.068,-0.04,0.052,0,1
1377290,2023-11-12T15:54:36Z,40.388592,-87.513275,216.843002,0.772,1.125,0.047,-0.025,-0.047,0,1
1378991,2023-11-12T15:54:37Z,40.388596,-87.513275,216.850998,0.771,1.122,0.05,-0.011,-0.008,0,1
1380267,2023-11-12T15:54:39Z,40.388596,-87.513275,216.966003,0.765,1.112,-0.013,0.051,-0.089,0,1
1381048,2023-11-12T15:54:40Z,40.388596,-87.513275,216.996994,0.766,1.114,0.008,-0.02,-0.068,0,1
1382070,2023-11-12T15:54:41Z,40.388596,-87.513275,217.046005,0.768,1.117,-0.036,-0.007,-0.004,0,1
1383278,2023-11-12T15:54:42Z,40.388596,-87.513275,217.084,0.767,1.115,0.003,0.009,-0.055,0,1
1385076,2023-11-12T15:54:43Z,40.388596,-87.513275,217.100006,0.764,1.111,-0.009,0.004,-0.023,0,1
1386174,2023-11-12T15:54:45Z,40.388596,-87.513275,217.082001,0.76,1.103,0.081,-0.018,-0.009,0,1
1387117,2023-11-12T15:54:46Z,40.388596,-87.513275,217.141006,0.781,1.126,0.046,-0.015,-0.051,0,1
1388365,2023-11-12T15:54:47Z,40.388596,-87.513275,217.100006,0.785,1.128,0.002,-0.019,0.003,0,1
1390600,2023-11-12T15:54:49Z,40.388596,-87.513283,217.117996,0.781,1.121,0.042,0.006,0.021,0,1
1391790,2023-11-12T15:54:51Z,40.388596,-87.513283,217.188995,0.772,1.106,-0.006,0.014,0.023,0,1
1392573,2023-11-12T15:54:52Z,40.388596,-87.513283,217.214005,0.775,1.111,0.025,-0.023,0.033,0,1
1393846,2023-11-12T15:54:53Z,40.388596,-87.513283,217.229004,0.774,1.11,-0.008,0.013,0.096,0,1
1395542,2023-11-12T15:54:54Z,40.388596,-87.513283,217.223007,0.77,1.105,0.02,0,-0.021,0,1
1396670,2023-11-12T15:54:56Z,40.388599,-87.513283,217.354004,0.762,1.094,-0.004,-0.015,-0.028,0,1
1397692,2023-11-12T15:54:57Z,40.388599,-87.513283,217.369995,0.768,1.106,0.005,0.028,-0.031,0,1
1398478,2023-11-12T15:54:58Z,40.388599,-87.513283,217.347,0.791,1.141,0.059,-0.032,-0.017,0,1
1399647,2023-11-12T15:54:59Z,40.388599,-87.513283,217.238998,0.794,1.145,-0.019,0.012,0.12,0,1
1401364,2023-11-12T15:55:0Z,40.388599,-87.513283,217.160995,0.793,1.143,-0.015,-0.046,0.155,0,1
1402475,2023-11-12T15:55:2Z,40.388599,-87.513283,217.182007,0.786,1.133,-0.01,-0.019,-0.044,0,1
1403403,2023-11-12T15:55:3Z,40.388596,-87.513283,217.223007,0.786,1.136,-0.055,0.027,-0.131,0,1
1404519,2023-11-12T15:55:4Z,40.388596,-87.513283,217.253998,0.787,1.139,-0.005,0.016,-0.044,0,1
1406316,2023-11-12T15:55:5Z,40.388596,-87.513283,217.263,0.786,1.136,0.026,0.007,-0.038,0,1
1407073,2023-11-12T15:55:6Z,40.388599,-87.513283,217.302002,0.781,1.129,0.001,0.033,0.042,0,1
1408090,2023-11-12T15:55:7Z,40.388599,-87.513283,217.300003,0.777,1.123,-0.004,0.025,-0.011,0,1
1408875,2023-11-12T15:55:8Z,40.388596,-87.513283,217.313995,0.776,1.121,0.004,0.04,-0.016,0,1
1410046,2023-11-12T15:55:9Z,40.388596,-87.513283,217.341995,0.78,1.126,0.011,0.022,-0.075,0,1
1411766,2023-11-12T15:55:10Z,40.388599,-87.513283,217.307007,0.779,1.124,0.031,0.003,0.009,0,1
1412699,2023-11-12T15:55:12Z,40.388599,-87.513283,217.326004,0.78,1.122,-0.037,-0.058,0.18,0,1
1413540,2023-11-12T15:55:13Z,40.388599,-87.513283,217.315994,0.781,1.123,-0.017,0.024,-0.033,0,1
1414395,2023-11-12T15:55:14Z,40.388599,-87.513283,217.322998,0.789,1.136,0.08,-0.024,-0.05,0,1
1415450,2023-11-12T15:55:15Z,40.388599,-87.513283,217.298004,0.808,1.159,0.017,-0.033,-0.007,0,1
1417304,2023-11-12T15:55:16Z,40.388599,-87.513283,217.210007,0.808,1.159,0.005,0.05,0.069,0,1
1418495,2023-11-12T15:55:18Z,40.388599,-87.513283,217.110001,0.798,1.141,-0.001,0.017,0.05,0,1
1419369,2023-11-12T15:55:19Z,40.388599,-87.513283,217.018005,0.793,1.132,0.017,-0.052,0.066,0,1
1420367,2023-11-12T15:55:20Z,40.388596,-87.513283,216.964996,0.797,1.138,0.011,-0.022,0.049,0,1
1421428,2023-11-12T15:55:21Z,40.388596,-87.513283,216.975006,0.8,1.141,-0.006,-0.002,-0.021,0,1
1423454,2023-11-12T15:55:22Z,40.388599,-87.513283,217.007004,0.799,1.138,0.031,-0.004,0.013,0,1
1424396,2023-11-12T15:55:24Z,40.388596,-87.513283,217.059998,0.793,1.129,0.009,-0.036,-0.026,0,1
1425346,2023-11-12T15:55:25Z,40.388596,-87.513283,217.057007,0.789,1.124,0.036,-0.098,0.198,0,1
1426596,2023-11-12T15:55:26Z,40.388596,-87.513283,216.988007,0.792,1.13,-0.026,0.053,-0.19,0,1
1428319,2023-11-12T15:55:27Z,40.388596,-87.513283,217.084,0.803,1.145,0.002,-0.046,-0.007,0,1
1429438,2023-11-12T15:55:29Z,40.388596,-87.513283,217.125,0.813,1.157,-0.055,0.011,0.023,0,1
1430370,2023-11-12T15:55:30Z,40.388596,-87.513283,217.145996,0.812,1.157,0.006,-0.059,0.001,0,1
1431322,2023-11-12T15:55:31Z,40.388596,-87.513283,217.063995,0.815,1.162,-0.008,-0.023,0.141,0,1
1432253,2023-11-12T15:55:31Z,40.388596,-87.513283,217.050995,0.823,1.173,-0.001,-0.027,0.023,0,1
1434054,2023-11-12T15:55:32Z,40.388596,-87.513283,217.085007,0.829,1.183,0.051,-0.009,0.016,0,1
1434900,2023-11-12T15:55:34Z,40.388596,-87.513283,217.022995,0.836,1.194,0.01,0.004,0.089,0,1
1435832,2023-11-12T15:55:35Z,40.388596,-87.513283,217.089996,0.836,1.194,0.025,-0.038,0.092,0,1
1436594,2023-11-12T15:55:36Z,40.388596,-87.513275,217.128998,0.835,1.194,-0.034,0.119,-0.026,0,1
1437553,2023-11-12T15:55:37Z,40.388596,-87.513275,217.147003,0.845,1.209,-0.02,0.055,-0.214,0,1
1439500,2023-11-12T15:55:38Z,40.388596,-87.513275,217.304993,0.849,1.216,-0.055,0.128,-0.173,0,1
1440428,2023-11-12T15:55:40Z,40.388596,-87.513275,217.404999,0.847,1.217,-0.042,0.006,0.051,0,1
1441364,2023-11-12T15:55:41Z,40.388596,-87.513275,217.373993,0.845,1.216,0.006,0.011,-0.114,0,1
1442239,2023-11-12T15:55:42Z,40.388596,-87.513275,217.457001,0.848,1.22,0.082,0.062,-0.057,0,1
1443347,2023-11-12T15:55:42Z,40.388596,-87.513275,217.447998,0.852,1.226,0.051,-0.05,0.118,0,1
1445217,2023-11-12T15:55:44Z,40.388596,-87.513275,217.352997,0.855,1.229,-0.034,0.072,-0.039,0,1
1445996,2023-11-12T15:55:45Z,40.388596,-87.513275,217.326996,0.853,1.227,0.052,-0.056,0.131,0,1
1446922,2023-11-12T15:55:46Z,40.388596,-87.513275,217.328995,0.851,1.224,-0.068,0.071,-0.076,0,1
1448028,2023-11-12T15:55:47Z,40.388596,-87.513275,217.339005,0.851,1.225,-0.119,-0.052,0.112,0,1
1449922,2023-11-12T15:55:48Z,40.388596,-87.513275,217.216995,0.856,1.232,-0.01,-0.007,-0.05,0,1
1450920,2023-11-12T15:55:50Z,40.388596,-87.513275,217.261002,0.856,1.234,0.002,0.005,0.06,0,1
1451799,2023-11-12T15:55:51Z,40.388596,-87.513275,217.123993,0.853,1.232,0.034,0.017,0.113,0,1
1452569,2023-11-12T15:55:52Z,40.388596,-87.513275,217.110992,0.854,1.233,-0.018,-0.009,0.096,0,1
1453824,2023-11-12T15:55:53Z,40.388596,-87.513275,217.138,0.855,1.231,0.014,0.01,-0.037,0,1
1455450,2023-11-12T15:55:54Z,40.388596,-87.513275,217.281998,0.866,1.242,0.017,-0.011,-0.063,0,1
1456327,2023-11-12T15:55:56Z,40.388596,-87.513275,217.248993,0.866,1.235,-0.004,-0.04,0.102,0,1
1457334,2023-11-12T15:55:57Z,40.388596,-87.513275,217.225998,0.865,1.232,0.036,0.015,0.015,0,1
1458273,2023-11-12T15:55:58Z,40.388599,-87.513275,217.278,0.864,1.228,-0.019,-0.02,0.011,0,1
1459554,2023-11-12T15:55:59Z,40.388599,-87.513275,217.212006,0.863,1.226,0.042,0.066,0.044,0,1
1461271,2023-11-12T15:56:0Z,40.388599,-87.513275,217.162003,0.866,1.226,-0.029,0.023,0.029,0,1
1462092,2023-11-12T15:56:1Z,40.388599,-87.513275,217.100998,0.862,1.219,-0.089,-0.036,0.027,0,1
1462898,2023-11-12T15:56:2Z,40.388599,-87.513275,217.121994,0.862,1.218,-0.049,0.012,0.003,0,1
1463911,2023-11-12T15:56:3Z,40.388599,-87.513275,217.154999,0.86,1.213,0.007,0.013,0.002,0,1
1465185,2023-11-12T15:56:4Z,40.388599,-87.513275,217.244003,0.856,1.208,0.009,0.047,-0.155,0,1
1466892,2023-11-12T15:56:5Z,40.388599,-87.513275,217.309998,0.861,1.214,-0.004,-0.032,0.015,0,1
1467853,2023-11-12T15:56:7Z,40.388599,-87.513275,217.201004,0.867,1.218,-0.026,0.041,0.004,0,1
1468671,2023-11-12T15:56:8Z,40.388599,-87.513268,217.222,0.868,1.218,-0.009,0.055,-0.093,0,1
1469865,2023-11-12T15:56:9Z,40.388599,-87.513268,217.162003,0.868,1.217,-0.001,-0.014,0.036,0,1
1471669,2023-11-12T15:56:10Z,40.388599,-87.513275,217.044006,0.866,1.215,-0.01,-0.002,0.146,0,1
1472519,2023-11-12T15:56:12Z,40.388599,-87.513275,216.990997,0.872,1.217,-0.004,-0.063,0.035,0,1
1473444,2023-11-12T15:56:13Z,40.388599,-87.513275,216.917007,0.877,1.219,0.011,-0.091,0.099,0,1
1474326,2023-11-12T15:56:14Z,40.388599,-87.513275,216.787003,0.877,1.217,0.031,0.026,0.025,0,1
1475678,2023-11-12T15:56:15Z,40.388599,-87.513275,216.75,0.876,1.214,-0.011,0.007,-0.015,0,1
1477384,2023-11-12T15:56:16Z,40.388599,-87.513275,216.783997,0.876,1.216,-0.115,0.042,-0.288,0,1
1478389,2023-11-12T15:56:18Z,40.388599,-87.513275,216.718002,0.888,1.232,-0.004,0.006,0.032,0,1
1479279,2023-11-12T15:56:19Z,40.388599,-87.513275,216.636993,0.885,1.229,0.014,-0.041,0.023,0,1
1480548,2023-11-12T15:56:20Z,40.388599,-87.513275,216.524994,0.883,1.224,-0.007,-0.021,0.014,0,1
1481653,2023-11-12T15:56:21Z,40.388599,-87.513275,216.498993,0.88,1.219,-0.019,-0.029,0.059,0,1
1483372,2023-11-12T15:56:22Z,40.388599,-87.513275,216.492004,0.887,1.226,-0.039,0.005,0.103,0,1
1484399,2023-11-12T15:56:24Z,40.388599,-87.513275,216.481003,0.896,1.233,0.06,-0.029,-0.024,0,1
1485427,2023-11-12T15:56:25Z,40.388599,-87.513275,216.423996,0.895,1.228,0.024,-0.012,0.094,0,1
1486778,2023-11-12T15:56:26Z,40.388599,-87.513275,216.360001,0.89,1.221,0.088,-0.057,0.066,0,1
1488472,2023-11-12T15:56:27Z,40.388599,-87.513275,216.251007,0.889,1.218,-0.057,0.028,0.1,0,1
1489347,2023-11-12T15:56:29Z,40.388599,-87.513275,216.212006,0.899,1.221,0.019,-0.026,0.096,0,1
1490165,2023-11-12T15:56:29Z,40.388599,-87.513275,216.192001,0.897,1.218,-0.072,-0.001,-0.115,0,1
1491113,2023-11-12T15:56:30Z,40.388596,-87.513275,216.287003,0.892,1.211,-0.006,0.053,-0.039,0,1
1492074,2023-11-12T15:56:31Z,40.388596,-87.513275,216.313004,0.887,1.205,-0.033,0.021,-0.042,0,1
1493848,2023-11-12T15:56:32Z,40.388596,-87.513275,216.326004,0.887,1.204,-0.055,-0.029,0.135,0,1
1494613,2023-11-12T15:56:34Z,40.388596,-87.513275,216.330002,0.896,1.213,0.009,-0.006,-0.022,0,1
1495478,2023-11-12T15:56:35Z,40.388596,-87.513275,216.272995,0.9,1.216,0.046,-0.036,0.034,0,1
1496577,2023-11-12T15:56:36Z,40.388596,-87.513275,216.259003,0.901,1.216,0.045,-0.03,-0.006,0,1
1497611,2023-11-12T15:56:37Z,40.388596,-87.513275,216.266998,0.9,1.211,-0.012,0.033,-0.175,0,1
1499392,2023-11-12T15:56:38Z,40.388596,-87.513275,216.291,0.899,1.208,-0.051,0.028,-0.023,0,1
1500325,2023-11-12T15:56:40Z,40.388596,-87.513275,216.358994,0.909,1.222,-0.022,-0.005,0.015,0,1
1501378,2023-11-12T15:56:41Z,40.388596,-87.513275,216.382996,0.902,1.214,-0.071,0.038,-0.075,0,1
1502373,2023-11-12T15:56:42Z,40.388596,-87.513275,216.419006,0.896,1.207,0.012,0.064,-0.179,0,1
1503494,2023-11-12T15:56:43Z,40.388596,-87.513275,216.498001,0.895,1.206,-0.043,-0.038,-0.041,0,1
1505287,2023-11-12T15:56:44Z,40.388596,-87.513275,216.501007,0.894,1.205,-0.002,0.009,0.015,0,1
1506046,2023-11-12T15:56:45Z,40.388596,-87.513275,216.462006,0.9,1.209,-0.029,0.002,-0.053,0,1
1507069,2023-11-12T15:56:46Z,40.388596,-87.513275,216.488007,0.899,1.207,-0.003,-0.014,-0.021,0,1
1508098,2023-11-12T15:56:47Z,40.388596,-87.513275,216.537003,0.901,1.208,-0.001,0.032,0,0,1
1509810,2023-11-12T15:56:48Z,40.388596,-87.513275,216.509003,0.902,1.208,-0.029,-0.015,0.058,0,1
1510578,2023-11-12T15:56:50Z,40.388596,-87.513275,216.559006,0.901,1.206,0.064,-0.002,-0.08,0,1
1511665,2023-11-12T15:56:51Z,40.388596,-87.513275,216.623993,0.904,1.208,-0.035,0.056,-0.049,0,1
1512452,2023-11-12T15:56:52Z,40.388596,-87.513275,216.636002,0.903,1.205,0.012,0.032,-0.079,0,1
1513319,2023-11-12T15:56:53Z,40.388596,-87.513275,216.638,0.904,1.206,-0.029,0.037,-0.078,0,1
1514249,2023-11-12T15:56:53Z,40.388596,-87.513275,216.638,0.903,1.206,-0.002,0.027,0.084,0,1
1515939,2023-11-12T15:56:54Z,40.388596,-87.513275,216.626999,0.901,1.204,-0.004,-0.023,0.026,0,1
1516970,2023-11-12T15:56:56Z,40.388596,-87.513275,216.658997,0.904,1.207,-0.002,-0.011,-0.037,0,1
1517913,2023-11-12T15:56:57Z,40.388596,-87.513275,216.634003,0.906,1.207,-0.005,-0.035,-0.018,0,1
1519016,2023-11-12T15:56:58Z,40.388599,-87.513275,216.615005,0.907,1.208,0.069,-0.043,0.088,0,1
1520739,2023-11-12T15:56:59Z,40.388599,-87.513275,216.569,0.904,1.204,0.036,-0.043,0.042,0,1
1521678,2023-11-12T15:57:1Z,40.388599,-87.513275,216.576004,0.9,1.201,0.081,-0.092,-0.022,0,1
1522589,2023-11-12T15:57:2Z,40.388599,-87.513275,216.537003,0.904,1.206,-0.033,-0.072,-0.053,0,1
1523463,2023-11-12T15:57:3Z,40.388599,-87.513283,216.548996,0.908,1.211,0.037,-0.051,0.082,0,1
1524642,2023-11-12T15:57:4Z,40.388599,-87.513283,216.550003,0.908,1.21,-0.029,-0.077,0.133,0,1
1526365,2023-11-12T15:57:5Z,40.388599,-87.513283,216.518005,0.905,1.206,0.062,-0.147,0.095,0,1
1527549,2023-11-12T15:57:7Z,40.388599,-87.513283,216.598999,0.904,1.21,-0.011,0.146,-0.196,0,1
1528492,2023-11-12T15:57:8Z,40.388599,-87.513283,216.675995,0.916,1.222,-0.113,0.035,-0.134,0,1
1529429,2023-11-12T15:57:9Z,40.388599,-87.513283,216.662994,0.92,1.227,-0.023,-0.025,0.106,0,1
1530539,2023-11-12T15:57:10Z,40.388599,-87.513283,216.606003,0.92,1.227,0.041,-0.04,0.019,0,1
1532317,2023-11-12T15:57:11Z,40.388599,-87.513283,216.597,0.917,1.222,-0.011,-0.043,0.018,0,1
1533454,2023-11-12T15:57:13Z,40.388599,-87.513283,216.425003,0.926,1.234,0.001,0.019,-0.008,0,1
1534401,2023-11-12T15:57:14Z,40.388599,-87.513283,216.438995,0.929,1.237,-0.044,-0.001,-0.063,0,1
1535641,2023-11-12T15:57:15Z,40.388599,-87.513283,216.462997,0.929,1.235,-0.065,0.043,-0.066,0,1
1537303,2023-11-12T15:57:16Z,40.388599,-87.513283,216.457993,0.926,1.23,0.003,-0.006,-0.045,0,1
1538564,2023-11-12T15:57:18Z,40.388599,-87.513283,216.623993,0.924,1.226,-0.119,0.143,-0.063,0,1
1539422,2023-11-12T15:57:19Z,40.388599,-87.513283,216.651993,0.927,1.227,-0.063,0.057,0.007,0,1
1540375,2023-11-12T15:57:20Z,40.388599,-87.513283,216.597,0.926,1.224,-0.013,-0.006,-0.048,0,1
1541623,2023-11-12T15:57:21Z,40.388599,-87.513283,216.496994,0.922,1.219,-0.008,0.054,0.103,0,1
1543352,2023-11-12T15:57:22Z,40.388599,-87.513283,216.417007,0.919,1.212,-0.042,0.1,-0.079,0,1
1544523,2023-11-12T15:57:24Z,40.388599,-87.513275,216.352005,0.929,1.217,0.023,0.032,0.05,0,1
1545386,2023-11-12T15:57:25Z,40.388599,-87.513275,216.324997,0.934,1.222,0.073,0.036,-0.053,0,1
1546502,2023-11-12T15:57:26Z,40.388599,-87.513275,216.365005,0.932,1.22,0.075,0.018,0.02,0,1
1548300,2023-11-12T15:57:27Z,40.388599,-87.513275,216.345001,0.927,1.216,-0.056,-0.04,-0.118,0,1
1549490,2023-11-12T15:57:29Z,40.388599,-87.513275,216.388,0.923,1.213,0.004,0.064,-0.004,0,1
1550424,2023-11-12T15:57:30Z,40.388599,-87.513275,216.427002,0.922,1.213,0.014,0.043,-0.043,0,1
1551369,2023-11-12T15:57:31Z,40.388599,-87.513275,216.466003,0.918,1.21,0.02,0.019,0.082,0,1
1552546,2023-11-12T15:57:32Z,40.388599,-87.513275,216.528,0.913,1.206,-0.03,-0.043,-0.031,0,1
1554273,2023-11-12T15:57:33Z,40.388599,-87.513275,216.638,0.911,1.203,-0.096,0.083,-0.08,0,1
1555462,2023-11-12T15:57:35Z,40.388599,-87.513275,216.630997,0.908,1.203,-0.018,-0.061,0.074,0,1
1556395,2023-11-12T15:57:36Z,40.388599,-87.513275,216.639999,0.912,1.211,-0.01,-0.031,-0.05,0,1
1557501,2023-11-12T15:57:37Z,40.388599,-87.513275,216.701996,0.91,1.209,0.019,0.002,-0.074,0,1
1559293,2023-11-12T15:57:38Z,40.388599,-87.513275,216.705994,0.912,1.211,-0.037,-0.005,-0.04,0,1
1560416,2023-11-12T15:57:40Z,40.388599,-87.513275,216.667999,0.905,1.202,0.034,0.007,-0.037,0,1
1561418,2023-11-12T15:57:41Z,40.388599,-87.513275,216.710999,0.909,1.208,-0.016,0.068,0,0,1
1562299,2023-11-12T15:57:42Z,40.388599,-87.513275,216.753998,0.912,1.211,-0.008,0.018,-0.021,0,1
1563292,2023-11-12T15:57:42Z,40.388599,-87.513275,216.742996,0.912,1.211,-0.059,0.055,-0.067,0,1
1564920,2023-11-12T15:57:43Z,40.388599,-87.513275,216.796997,0.916,1.213,0.012,0.022,-0.016,0,1
1567648,2023-11-12T15:57:45Z,40.388599,-87.513275,216.860001,0.91,1.205,0.062,-0.009,-0.069,0,1
1568674,2023-11-12T15:57:48Z,40.388599,-87.513275,216.955002,0.919,1.213,0.064,-0.063,0.06,0,1
1570394,2023-11-12T15:57:49Z,40.388599,-87.513275,216.947998,0.92,1.214,-0.053,0.009,-0.004,0,1
1571399,2023-11-12T15:57:51Z,40.388599,-87.513275,216.931,0.91,1.205,-0.055,0.019,-0.076,0,1
1572443,2023-11-12T15:57:52Z,40.388599,-87.513275,217.014008,0.909,1.205,0.021,0.021,-0.135,0,1
1573374,2023-11-12T15:57:53Z,40.388599,-87.513275,217.048996,0.918,1.217,0.055,-0.088,0.122,0,1
1574500,2023-11-12T15:57:54Z,40.388603,-87.513275,216.985001,0.928,1.226,-0.034,0.017,0.084,0,1
1576343,2023-11-12T15:57:55Z,40.388603,-87.513275,217.003006,0.926,1.224,-0.005,-0.009,-0.103,0,1
1577288,2023-11-12T15:57:57Z,40.388603,-87.513275,216.945007,0.913,1.21,0.001,-0.008,0.044,0,1
1578390,2023-11-12T15:57:58Z,40.388603,-87.513275,216.910004,0.917,1.214,-0.009,-0.092,0.093,0,1
1579445,2023-11-12T15:57:59Z,40.388603,-87.513275,216.862,0.917,1.218,-0.007,-0.001,0.028,0,1
1581297,2023-11-12T15:58:0Z,40.388603,-87.513275,216.753006,0.914,1.215,0.062,-0.024,0.091,0,1
1581999,2023-11-12T15:58:1Z,40.388603,-87.513275,216.806,0.907,1.207,0.049,-0.06,-0.029,0,1
1583027,2023-11-12T15:58:2Z,40.388603,-87.513275,216.835999,0.902,1.202,0.074,0.065,-0.087,0,1
1583941,2023-11-12T15:58:3Z,40.388603,-87.513275,216.960999,0.917,1.221,-0.03,0.168,-0.186,0,1
1584993,2023-11-12T15:58:4Z,40.388603,-87.513275,217.076004,0.923,1.23,-0.045,0.044,-0.209,0,1
